_id,Tolueno,fecha,id_estacion,nombre,provincia,unidad_medicion,SO2,PM10,"PM2,5",O3 8h,NOX
2024-01-2996,,2024-01-29,96,SANTURCE,48,µg/m3,5,,,,
2024-01-2997,,2024-01-29,97,SESTAO,48,µg/m3,,,,,15
2024-01-2954,,2024-01-29,54,ZALLA,48,µg/m3,4,,,,
2024-01-2961,,2024-01-29,61,SANGRONIZ,48,µg/m3,,,9,,
2024-01-29100,,2024-01-29,100,ALONSOTEGI,48,µg/m3,,,8,,
2024-01-29202,,2024-01-29,202,URKIOLA,48,µg/m3,,,,61,
2024-01-29204,,2024-01-29,204,SAN MIGUEL,48,µg/m3,,15,,,
2024-01-30203,0,2024-01-30,203,LAS CARRERAS,48,µg/m3,,,,,
2024-01-3057,1.03,2024-01-30,57,ABANTO,48,µg/m3,,,,,
2024-01-3098,0.97,2024-01-30,98,MUNOA,48,µg/m3,,,,,
2024-01-3060,1.54,2024-01-30,60,MAZARREDO,48,µg/m3,,,,,
2024-01-3071,2.6,2024-01-30,71,DURANGO,48,µg/m3,,,,,
2024-01-30103,2.95,2024-01-30,103,SAN JULIAN,48,µg/m3,,,,,
2024-01-3063,1.03,2024-01-30,63,MUSKIZ,48,µg/m3,,,,,
2024-01-3094,,2024-01-30,94,ZELAIETA PARQUE,48,µg/m3,6,,,,
2024-01-3059,,2024-01-30,59,BARAKALDO,48,µg/m3,6,,,,
2024-01-3081,,2024-01-30,81,Mª DIAZ HARO,48,µg/m3,2,,,,
2024-01-3090,,2024-01-30,90,ALGORTA (BBIZI2),48,µg/m3,4,,,,
2024-01-3056,,2024-01-30,56,ERANDIO,48,µg/m3,5,,,,
2024-01-3091,,2024-01-30,91,ZIERBENA (Puerto),48,µg/m3,,17,,,
2024-01-3095,,2024-01-30,95,MONTORRA,48,µg/m3,5,,,,
2024-01-3093,,2024-01-30,93,CASTREJANA,48,µg/m3,,19,,,
2024-01-3058,,2024-01-30,58,BASAURI,48,µg/m3,5,,,,
2024-01-3062,,2024-01-30,62,EUROPA,48,µg/m3,7,,,,
2024-01-3092,,2024-01-30,92,ARRAIZ (Monte),48,µg/m3,6,,,,
2024-01-30102,,2024-01-30,102,LARRABETZU,48,µg/m3,,,,44,
2024-01-30210,,2024-01-30,210,LEMONA,48,µg/m3,3,,,,
2024-01-3064,,2024-01-30,64,MUNDAKA,48,µg/m3,,,9,,
2024-01-3084,,2024-01-30,84,SERANTES,48,µg/m3,,,,52,
2024-01-3096,,2024-01-30,96,SANTURCE,48,µg/m3,6,,,,
2024-01-3097,,2024-01-30,97,SESTAO,48,µg/m3,,,,,36
2024-01-3054,,2024-01-30,54,ZALLA,48,µg/m3,4,,,,
2024-01-3061,,2024-01-30,61,SANGRONIZ,48,µg/m3,,,12,,
2024-01-30100,,2024-01-30,100,ALONSOTEGI,48,µg/m3,,,10,,
2024-01-30202,,2024-01-30,202,URKIOLA,48,µg/m3,,,,58,
2024-01-30204,,2024-01-30,204,SAN MIGUEL,48,µg/m3,,18,,,
2024-01-31203,0,2024-01-31,203,LAS CARRERAS,48,µg/m3,,,,,
2024-01-3157,2.73,2024-01-31,57,ABANTO,48,µg/m3,,,,,
2024-01-3198,1.78,2024-01-31,98,MUNOA,48,µg/m3,,,,,
2024-01-3160,2.98,2024-01-31,60,MAZARREDO,48,µg/m3,,,,,
2024-01-3171,5.07,2024-01-31,71,DURANGO,48,µg/m3,,,,,
2024-01-31103,3.14,2024-01-31,103,SAN JULIAN,48,µg/m3,,,,,
2024-01-3163,1.45,2024-01-31,63,MUSKIZ,48,µg/m3,,,,,
2024-01-3194,,2024-01-31,94,ZELAIETA PARQUE,48,µg/m3,7,,,,
2024-01-3159,,2024-01-31,59,BARAKALDO,48,µg/m3,8,,,,
2024-01-3181,,2024-01-31,81,Mª DIAZ HARO,48,µg/m3,3,,,,
2024-01-3190,,2024-01-31,90,ALGORTA (BBIZI2),48,µg/m3,5,,,,
2024-01-3156,,2024-01-31,56,ERANDIO,48,µg/m3,8,,,,
2024-01-3191,,2024-01-31,91,ZIERBENA (Puerto),48,µg/m3,,22,,,
2024-01-3195,,2024-01-31,95,MONTORRA,48,µg/m3,6,,,,
2024-01-3193,,2024-01-31,93,CASTREJANA,48,µg/m3,,22,,,
2024-01-3158,,2024-01-31,58,BASAURI,48,µg/m3,5,,,,
2024-01-3162,,2024-01-31,62,EUROPA,48,µg/m3,9,,,,
2024-01-3192,,2024-01-31,92,ARRAIZ (Monte),48,µg/m3,7,,,,
2024-01-31102,,2024-01-31,102,LARRABETZU,48,µg/m3,,,,23,
2024-01-31210,,2024-01-31,210,LEMONA,48,µg/m3,4,,,,
2024-01-3164,,2024-01-31,64,MUNDAKA,48,µg/m3,,,10,,
2024-01-3184,,2024-01-31,84,SERANTES,48,µg/m3,,,,52,
2024-01-3196,,2024-01-31,96,SANTURCE,48,µg/m3,6,,,,
2024-01-3197,,2024-01-31,97,SESTAO,48,µg/m3,,,,,81
2024-01-3154,,2024-01-31,54,ZALLA,48,µg/m3,3,,,,
2024-01-3161,,2024-01-31,61,SANGRONIZ,48,µg/m3,,,17,,
2024-01-31100,,2024-01-31,100,ALONSOTEGI,48,µg/m3,,,11,,
2024-01-31202,,2024-01-31,202,URKIOLA,48,µg/m3,,,,59,
2024-01-31204,,2024-01-31,204,SAN MIGUEL,48,µg/m3,,25,,,
2024-02-01203,2.6,2024-02-01,203,LAS CARRERAS,48,µg/m3,,,,,
2024-02-0157,1.78,2024-02-01,57,ABANTO,48,µg/m3,,,,,
2024-02-0198,1.88,2024-02-01,98,MUNOA,48,µg/m3,,,,,
2024-02-0160,2.48,2024-02-01,60,MAZARREDO,48,µg/m3,,,,,
2024-02-0171,9.66,2024-02-01,71,DURANGO,48,µg/m3,,,,,
2024-02-01103,0.63,2024-02-01,103,SAN JULIAN,48,µg/m3,,,,,
2024-02-0163,1.57,2024-02-01,63,MUSKIZ,48,µg/m3,,,,,
2024-02-0194,,2024-02-01,94,ZELAIETA PARQUE,48,µg/m3,7,,,,
2024-02-0159,,2024-02-01,59,BARAKALDO,48,µg/m3,7,,,,
2024-02-0181,,2024-02-01,81,Mª DIAZ HARO,48,µg/m3,4,,,,
2024-02-0190,,2024-02-01,90,ALGORTA (BBIZI2),48,µg/m3,6,,,,
2024-02-0156,,2024-02-01,56,ERANDIO,48,µg/m3,11,,,,
2024-02-0191,,2024-02-01,91,ZIERBENA (Puerto),48,µg/m3,,33,,,
2024-02-0195,,2024-02-01,95,MONTORRA,48,µg/m3,6,,,,
2024-02-0193,,2024-02-01,93,CASTREJANA,48,µg/m3,,28,,,
2024-02-0158,,2024-02-01,58,BASAURI,48,µg/m3,8,,,,
2024-02-0162,,2024-02-01,62,EUROPA,48,µg/m3,11,,,,
2024-02-0192,,2024-02-01,92,ARRAIZ (Monte),48,µg/m3,8,,,,
2024-02-01102,,2024-02-01,102,LARRABETZU,48,µg/m3,,,,15,
2024-02-01210,,2024-02-01,210,LEMONA,48,µg/m3,5,,,,
2024-02-0164,,2024-02-01,64,MUNDAKA,48,µg/m3,,,14,,
2024-02-0184,,2024-02-01,84,SERANTES,48,µg/m3,,,,49,
2024-02-0196,,2024-02-01,96,SANTURCE,48,µg/m3,7,,,,
2024-02-0197,,2024-02-01,97,SESTAO,48,µg/m3,,,,,63
2024-02-0154,,2024-02-01,54,ZALLA,48,µg/m3,4,,,,
2024-02-0161,,2024-02-01,61,SANGRONIZ,48,µg/m3,,,23,,
2024-02-01100,,2024-02-01,100,ALONSOTEGI,48,µg/m3,,,15,,
2024-02-01202,,2024-02-01,202,URKIOLA,48,µg/m3,,,,63,
2024-02-01204,,2024-02-01,204,SAN MIGUEL,48,µg/m3,,38,,,
2024-02-02203,0.97,2024-02-02,203,LAS CARRERAS,48,µg/m3,,,,,
2024-02-0257,0.95,2024-02-02,57,ABANTO,48,µg/m3,,,,,
2024-02-0298,3.07,2024-02-02,98,MUNOA,48,µg/m3,,,,,
2024-02-0260,1.15,2024-02-02,60,MAZARREDO,48,µg/m3,,,,,
2024-02-0271,4.41,2024-02-02,71,DURANGO,48,µg/m3,,,,,
2024-02-02103,1.28,2024-02-02,103,SAN JULIAN,48,µg/m3,,,,,
2024-02-0263,1.16,2024-02-02,63,MUSKIZ,48,µg/m3,,,,,
2024-02-0294,,2024-02-02,94,ZELAIETA PARQUE,48,µg/m3,6,,,,
2024-02-0259,,2024-02-02,59,BARAKALDO,48,µg/m3,6,,,,
2024-02-0281,,2024-02-02,81,Mª DIAZ HARO,48,µg/m3,2,,,,
2024-02-0290,,2024-02-02,90,ALGORTA (BBIZI2),48,µg/m3,4,,,,
2024-02-0256,,2024-02-02,56,ERANDIO,48,µg/m3,7,,,,
2024-02-0291,,2024-02-02,91,ZIERBENA (Puerto),48,µg/m3,,17,,,
2024-02-0295,,2024-02-02,95,MONTORRA,48,µg/m3,5,,,,
2024-02-0293,,2024-02-02,93,CASTREJANA,48,µg/m3,,17,,,
2024-02-0258,,2024-02-02,58,BASAURI,48,µg/m3,3,,,,
2024-02-0262,,2024-02-02,62,EUROPA,48,µg/m3,5,,,,
2024-02-0292,,2024-02-02,92,ARRAIZ (Monte),48,µg/m3,6,,,,
2024-02-02102,,2024-02-02,102,LARRABETZU,48,µg/m3,,,,20,
2024-02-02210,,2024-02-02,210,LEMONA,48,µg/m3,4,,,,
2024-02-0264,,2024-02-02,64,MUNDAKA,48,µg/m3,,,4,,
2024-02-0284,,2024-02-02,84,SERANTES,48,µg/m3,,,,59,
2024-02-0296,,2024-02-02,96,SANTURCE,48,µg/m3,5,,,,
2024-02-0297,,2024-02-02,97,SESTAO,48,µg/m3,,,,,42
2024-02-0254,,2024-02-02,54,ZALLA,48,µg/m3,4,,,,
2024-02-0261,,2024-02-02,61,SANGRONIZ,48,µg/m3,,,12,,
2024-02-02100,,2024-02-02,100,ALONSOTEGI,48,µg/m3,,,8,,
2024-02-02202,,2024-02-02,202,URKIOLA,48,µg/m3,,,,71,
2024-02-02204,,2024-02-02,204,SAN MIGUEL,48,µg/m3,,22,,,
2024-02-03203,1.68,2024-02-03,203,LAS CARRERAS,48,µg/m3,,,,,
2024-02-0357,1.26,2024-02-03,57,ABANTO,48,µg/m3,,,,,
2024-02-0398,0.95,2024-02-03,98,MUNOA,48,µg/m3,,,,,
2024-02-0360,1.12,2024-02-03,60,MAZARREDO,48,µg/m3,,,,,
2024-02-0371,2.43,2024-02-03,71,DURANGO,48,µg/m3,,,,,
2024-02-03103,1.77,2024-02-03,103,SAN JULIAN,48,µg/m3,,,,,
2024-02-0363,0.84,2024-02-03,63,MUSKIZ,48,µg/m3,,,,,
2024-02-0394,,2024-02-03,94,ZELAIETA PARQUE,48,µg/m3,6,,,,
2024-02-0359,,2024-02-03,59,BARAKALDO,48,µg/m3,6,,,,
2024-02-0381,,2024-02-03,81,Mª DIAZ HARO,48,µg/m3,1,,,,
2024-02-0390,,2024-02-03,90,ALGORTA (BBIZI2),48,µg/m3,4,,,,
2024-02-0356,,2024-02-03,56,ERANDIO,48,µg/m3,6,,,,
2024-02-0391,,2024-02-03,91,ZIERBENA (Puerto),48,µg/m3,,15,,,
2024-02-0395,,2024-02-03,95,MONTORRA,48,µg/m3,5,,,,
2024-02-0393,,2024-02-03,93,CASTREJANA,48,µg/m3,,11,,,
2024-02-0358,,2024-02-03,58,BASAURI,48,µg/m3,3,,,,
2024-02-0362,,2024-02-03,62,EUROPA,48,µg/m3,6,,,,
2024-02-0392,,2024-02-03,92,ARRAIZ (Monte),48,µg/m3,8,,,,
2024-02-03102,,2024-02-03,102,LARRABETZU,48,µg/m3,,,,27,
2024-02-03210,,2024-02-03,210,LEMONA,48,µg/m3,5,,,,
2024-02-0364,,2024-02-03,64,MUNDAKA,48,µg/m3,,,7,,
