_id,cause,cityTown,incidenceType,province,road,sourceId,startDate,clave_union,nivel_incidencias
252501,Alcance,Leioa,Accidente,BIZKAIA,BI-637,1,2024-04-04T14:41:47.000Z,2024-04-04_BIZKAIA_Accidente,1
252499,Avería,Alonsotegi,Seguridad vial,BIZKAIA,BI-636,1,2024-04-04T13:04:57.000Z,2024-04-04_BIZKAIA_Seguridad vial,1
252500,Salida,Erandio,Accidente,BIZKAIA,BI-637,1,2024-04-04T14:48:27.000Z,2024-04-04_BIZKAIA_Accidente,1
252498,Alcance,road,Accidente,ARABA,BI-625,1,2024-04-04T13:12:58.000Z,2024-04-04_ARABA_Accidente,0
252497,Avería,Santurtzi,Seguridad vial,BIZKAIA,A-8,1,2024-04-04T13:19:16.000Z,2024-04-04_BIZKAIA_Seguridad vial,1
252768,Otros,Aramaio,Otras incidencias,ARABA,A-2620,1,2024-04-05T22:41:11.000Z,2024-04-05_ARABA_Otras incidencias,0
252767,Obras,Idiazabal,Obras,GIPUZKOA,N-1,1,2024-04-05T22:44:17.000Z,2024-04-05_GIPUZKOA_Obras,0
252766,Obras,Andoain,Obras,GIPUZKOA,N-1,1,2024-04-05T22:50:37.000Z,2024-04-05_GIPUZKOA_Obras,0
252765,Otros,Eibar,Otras incidencias,GIPUZKOA,GI-3950,1,2024-04-05T21:05:18.000Z,2024-04-05_GIPUZKOA_Otras incidencias,0
252764,Otros,Aramaio,Otras incidencias,ARABA,A-2620,1,2024-04-05T21:16:34.000Z,2024-04-05_ARABA_Otras incidencias,0
252763,Otros,Campezo/Kanpezu,Otras incidencias,ARABA,A-132,1,2024-04-05T21:28:17.000Z,2024-04-05_ARABA_Otras incidencias,0
252762,Obras,Idiazabal,Obras,GIPUZKOA,N-1,1,2024-04-05T20:22:46.000Z,2024-04-05_GIPUZKOA_Obras,0
252761,Avería,Galdakao,Seguridad vial,BIZKAIA,A-8,1,2024-04-05T19:33:56.000Z,2024-04-05_BIZKAIA_Seguridad vial,1
252760,Caída de objetos,Tolosa,Seguridad vial,GIPUZKOA,N-1,1,2024-04-05T18:12:25.000Z,2024-04-05_GIPUZKOA_Seguridad vial,0
252759,Alcance,Bermeo,Accidente,BIZKAIA,BI-3101,1,2024-04-05T17:35:34.000Z,2024-04-05_BIZKAIA_Accidente,0
252758,Alcance,Amorebieta-Etxano,Accidente,BIZKAIA,N-634,1,2024-04-05T16:00:26.000Z,2024-04-05_BIZKAIA_Accidente,0
252757,Caída de objetos,Tolosa,Seguridad vial,GIPUZKOA,N-1,1,2024-04-05T16:55:34.000Z,2024-04-05_GIPUZKOA_Seguridad vial,0
252756,Otros,Abanto y Ciérvana-Abanto Zierbena,Otras incidencias,BIZKAIA,A-8,1,2024-04-05T15:02:44.000Z,2024-04-05_BIZKAIA_Otras incidencias,0
252755,Caída de objetos,Derio,Seguridad vial,BIZKAIA,N-633,1,2024-04-05T15:04:55.000Z,2024-04-05_BIZKAIA_Seguridad vial,1
252754,Avería,Amorebieta-Etxano,Seguridad vial,BIZKAIA,N-634,1,2024-04-05T14:11:24.000Z,2024-04-05_BIZKAIA_Seguridad vial,1
252753,Vuelco,Amurrio,Accidente,ARABA,A-624,1,2024-04-05T13:11:18.000Z,2024-04-05_ARABA_Accidente,0
252752,Avería,Muskiz,Seguridad vial,BIZKAIA,A-8,1,2024-04-05T13:17:36.000Z,2024-04-05_BIZKAIA_Seguridad vial,1
252751,Otros,Abanto y Ciérvana-Abanto Zierbena,Otras incidencias,BIZKAIA,A-8,1,2024-04-05T13:53:32.000Z,2024-04-05_BIZKAIA_Otras incidencias,0
252750,Otros,Abanto y Ciérvana-Abanto Zierbena,Otras incidencias,BIZKAIA,A-8,1,2024-04-05T12:34:17.000Z,2024-04-05_BIZKAIA_Otras incidencias,0
252749,Avería,Zuia,Seguridad vial,ARABA,N-622,1,2024-04-05T11:01:06.000Z,2024-04-05_ARABA_Seguridad vial,0
252904,Avería,Legutiano,Seguridad vial,ARABA,AP-1,1,2024-04-06T23:55:09.000Z,2024-04-06_ARABA_Seguridad vial,0
252903,Alcance,Mungia,Accidente,BIZKAIA,BI-631,1,2024-04-06T22:30:14.000Z,2024-04-06_BIZKAIA_Accidente,0
252902,Avería,Kuartango,Seguridad vial,ARABA,AP-68,1,2024-04-06T21:23:13.000Z,2024-04-06_ARABA_Seguridad vial,0
252901,Avería,Ikaztegieta,Seguridad vial,GIPUZKOA,N-1,1,2024-04-06T21:25:47.000Z,2024-04-06_GIPUZKOA_Seguridad vial,2
252900,Vuelco,Vitoria-Gasteiz,Accidente,ARABA,N-622,1,2024-04-06T19:56:58.000Z,2024-04-06_ARABA_Accidente,0
252899,Avería,Bilbao,Seguridad vial,BIZKAIA,A-8,1,2024-04-06T20:53:48.000Z,2024-04-06_BIZKAIA_Seguridad vial,0
252898,Caída de objetos,Arama,Seguridad vial,GIPUZKOA,N-1,1,2024-04-06T19:35:48.000Z,2024-04-06_GIPUZKOA_Seguridad vial,2
252897,Alcance,Vitoria-Gasteiz,Accidente,ARABA,N-622,1,2024-04-06T18:38:05.000Z,2024-04-06_ARABA_Accidente,0
252896,Avería,Legorreta,Seguridad vial,GIPUZKOA,N-1,1,2024-04-06T18:44:16.000Z,2024-04-06_GIPUZKOA_Seguridad vial,2
252895,Salida,Dima,Accidente,BIZKAIA,BI-3542,1,2024-04-06T17:14:29.000Z,2024-04-06_BIZKAIA_Accidente,0
252894,Desprendimiento,Azpeitia,Seguridad vial,GIPUZKOA,GI-3740,1,2024-04-06T17:38:42.000Z,2024-04-06_GIPUZKOA_Seguridad vial,2
252893,Desprendimiento,Azpeitia,Seguridad vial,GIPUZKOA,GI-2634,1,2024-04-06T16:37:32.000Z,2024-04-06_GIPUZKOA_Seguridad vial,2
252892,Avería,Zestoa,Seguridad vial,GIPUZKOA,GI-2633,1,2024-04-06T15:45:21.000Z,2024-04-06_GIPUZKOA_Seguridad vial,2
252891,Otros,Hondarribia,Otras incidencias,GIPUZKOA,N-638,1,2024-04-06T14:22:18.000Z,2024-04-06_GIPUZKOA_Otras incidencias,0
252890,Avería,Mallabia,Seguridad vial,BIZKAIA,BI-2301,1,2024-04-06T14:36:59.000Z,2024-04-06_BIZKAIA_Seguridad vial,0
252889,Desprendimiento,Hernani,Seguridad vial,GIPUZKOA,GI-2132,1,2024-04-06T13:19:52.000Z,2024-04-06_GIPUZKOA_Seguridad vial,2
252888,Unknown cause,Bergara,Otras incidencias,GIPUZKOA,GI-627,1,2024-04-06T13:32:14.000Z,2024-04-06_GIPUZKOA_Otras incidencias,0
252887,Otros,Elgoibar,Otras incidencias,GIPUZKOA,GI-3321,1,2024-04-06T13:50:49.000Z,2024-04-06_GIPUZKOA_Otras incidencias,0
252886,Avería,Idiazabal,Seguridad vial,GIPUZKOA,N-1,1,2024-04-06T12:36:40.000Z,2024-04-06_GIPUZKOA_Seguridad vial,2
252885,Avería,Derio,Seguridad vial,BIZKAIA,A-8,1,2024-04-06T11:53:43.000Z,2024-04-06_BIZKAIA_Seguridad vial,0
253029,Obras,Eskoriatza,Obras,GIPUZKOA,AP-1,1,2024-04-07T23:15:39.000Z,2024-04-07_GIPUZKOA_Obras,0
253027,Avería,Ortuella,Seguridad vial,BIZKAIA,A-8,1,2024-04-07T21:50:31.000Z,2024-04-07_BIZKAIA_Seguridad vial,1
253026,Avería,Arrigorriaga,Seguridad vial,BIZKAIA,BI-625,1,2024-04-07T22:37:51.000Z,2024-04-07_BIZKAIA_Seguridad vial,1
253025,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-04-07T22:49:51.000Z,2024-04-07_BIZKAIA_Obras,0
253024,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-04-07T22:50:17.000Z,2024-04-07_BIZKAIA_Obras,0
253023,Alcance,Aretxabaleta,Accidente,GIPUZKOA,GI-627,1,2024-04-07T21:12:33.000Z,2024-04-07_GIPUZKOA_Accidente,0
253022,Obras,Amurrio,Obras,ARABA,AP-68,1,2024-04-07T19:02:57.000Z,2024-04-07_ARABA_Obras,0
253021,Avería,Urkabustaiz,Seguridad vial,ARABA,AP-68,1,2024-04-07T19:20:56.000Z,2024-04-07_ARABA_Seguridad vial,0
253020,Avería,Bilbao,Seguridad vial,BIZKAIA,A-8,1,2024-04-07T16:46:33.000Z,2024-04-07_BIZKAIA_Seguridad vial,1
253019,Alcance,Zuia,Accidente,ARABA,AP-68,1,2024-04-07T16:57:15.000Z,2024-04-07_ARABA_Accidente,0
253018,Alcance,Zuia,Accidente,ARABA,AP-68,1,2024-04-07T15:18:03.000Z,2024-04-07_ARABA_Accidente,0
253017,Salida,Ubide,Accidente,BIZKAIA,N-240,1,2024-04-07T15:49:55.000Z,2024-04-07_BIZKAIA_Accidente,0
253016,Alcance,Mungia,Accidente,BIZKAIA,BI-631,1,2024-04-07T14:07:22.000Z,2024-04-07_BIZKAIA_Accidente,0
253015,Salida,Ubide,Accidente,BIZKAIA,N-240,1,2024-04-07T14:09:46.000Z,2024-04-07_BIZKAIA_Accidente,0
253014,Otros,Lezo,Otras incidencias,GIPUZKOA,GI-3440,1,2024-04-07T13:11:02.000Z,2024-04-07_GIPUZKOA_Otras incidencias,0
253013,Avería,Urretxu,Seguridad vial,GIPUZKOA,GI-2632,1,2024-04-07T13:33:59.000Z,2024-04-07_GIPUZKOA_Seguridad vial,0
253012,Avería,Zuia,Seguridad vial,ARABA,A-3610,1,2024-04-07T13:38:27.000Z,2024-04-07_ARABA_Seguridad vial,0
253011,Avería,Bilbao,Seguridad vial,BIZKAIA,BI-636,1,2024-04-07T13:48:26.000Z,2024-04-07_BIZKAIA_Seguridad vial,1
253010,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-04-07T08:09:44.000Z,2024-04-07_ARABA_Vialidad invernal tramos,0
253009,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-04-07T08:09:44.000Z,2024-04-07_GIPUZKOA_Vialidad invernal tramos,0
253179,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-04-08T23:12:23.000Z,2024-04-08_ARABA_Vialidad invernal tramos,2
253353,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-04-09T22:55:36.000Z,2024-04-09_BIZKAIA_Obras,1
253178,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-04-08T23:12:23.000Z,2024-04-08_GIPUZKOA_Vialidad invernal tramos,1
253177,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-04-08T23:12:23.000Z,2024-04-08_GIPUZKOA_Vialidad invernal tramos,1
253176,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-04-08T23:12:23.000Z,2024-04-08_ARABA_Vialidad invernal tramos,2
253175,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-04-08T23:12:23.000Z,2024-04-08_ARABA_Vialidad invernal tramos,2
253174,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-04-08T23:12:23.000Z,2024-04-08_ARABA_Vialidad invernal tramos,2
253173,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-04-08T23:12:23.000Z,2024-04-08_ARABA_Vialidad invernal tramos,2
253172,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-04-08T23:12:23.000Z,2024-04-08_GIPUZKOA_Vialidad invernal tramos,1
253171,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-04-08T23:12:23.000Z,2024-04-08_GIPUZKOA_Vialidad invernal tramos,1
253170,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-04-08T23:12:23.000Z,2024-04-08_BIZKAIA_Vialidad invernal tramos,0
253169,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-04-08T23:12:23.000Z,2024-04-08_GIPUZKOA_Vialidad invernal tramos,1
253168,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-04-08T23:12:23.000Z,2024-04-08_GIPUZKOA_Vialidad invernal tramos,1
253167,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-04-08T23:12:23.000Z,2024-04-08_ARABA_Vialidad invernal tramos,2
253166,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-04-08T23:12:23.000Z,2024-04-08_ARABA_Vialidad invernal tramos,2
253165,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-04-08T23:12:23.000Z,2024-04-08_ARABA_Vialidad invernal tramos,2
253164,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-04-08T23:12:23.000Z,2024-04-08_ARABA_Vialidad invernal tramos,2
253163,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-04-08T23:12:23.000Z,2024-04-08_ARABA_Vialidad invernal tramos,2
253162,Desconocida,road,Puertos de montaña,GIPUZKOA,N-634,1,2024-04-08T23:12:23.000Z,2024-04-08_GIPUZKOA_Puertos de montaña,0
253161,Desconocida,road,Puertos de montaña,ARABA,A-3102,1,2024-04-08T23:12:23.000Z,2024-04-08_ARABA_Puertos de montaña,0
253160,Desconocida,road,Puertos de montaña,GIPUZKOA,GI-2130,1,2024-04-08T23:12:23.000Z,2024-04-08_GIPUZKOA_Puertos de montaña,0
253352,Obras,Bilbao,Obras,BIZKAIA,BI-636,1,2024-04-09T22:56:42.000Z,2024-04-09_BIZKAIA_Obras,1
253351,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-04-09T22:57:38.000Z,2024-04-09_BIZKAIA_Obras,1
253621,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-04-10T23:12:05.000Z,2024-04-10_BIZKAIA_Obras,0
253350,Otros,Salvatierra/Agurain,Otras incidencias,ARABA,A-2128,1,2024-04-09T22:23:12.000Z,2024-04-09_ARABA_Otras incidencias,0
253620,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-04-10T23:13:12.000Z,2024-04-10_BIZKAIA_Obras,0
253619,Avería,Derio,Seguridad vial,BIZKAIA,N-633,1,2024-04-10T23:18:22.000Z,2024-04-10_BIZKAIA_Seguridad vial,0
253616,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-04-10T22:59:05.000Z,2024-04-10_ARABA_Vialidad invernal tramos,2
253615,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-04-10T22:59:05.000Z,2024-04-10_GIPUZKOA_Vialidad invernal tramos,1
253614,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-04-10T22:59:05.000Z,2024-04-10_GIPUZKOA_Vialidad invernal tramos,1
253349,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-04-09T22:36:48.000Z,2024-04-09_BIZKAIA_Obras,1
253613,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-04-10T22:59:05.000Z,2024-04-10_ARABA_Vialidad invernal tramos,2
253612,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-04-10T22:59:05.000Z,2024-04-10_ARABA_Vialidad invernal tramos,2
253611,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-04-10T22:59:05.000Z,2024-04-10_ARABA_Vialidad invernal tramos,2
253348,Obras,Zalla,Obras,BIZKAIA,BI-636,1,2024-04-09T22:43:41.000Z,2024-04-09_BIZKAIA_Obras,1
253610,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-04-10T22:59:05.000Z,2024-04-10_ARABA_Vialidad invernal tramos,2
253347,Obras,Bilbao,Obras,BIZKAIA,BI-636,1,2024-04-09T22:46:26.000Z,2024-04-09_BIZKAIA_Obras,1
253346,Alcance,Vitoria-Gasteiz,Accidente,ARABA,N-102,1,2024-04-09T21:16:44.000Z,2024-04-09_ARABA_Accidente,0
253609,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-04-10T22:59:05.000Z,2024-04-10_GIPUZKOA_Vialidad invernal tramos,1
253345,Obras,Eskoriatza,Obras,GIPUZKOA,AP-1,1,2024-04-09T21:39:43.000Z,2024-04-09_GIPUZKOA_Obras,0
253344,Avería,Arrigorriaga,Seguridad vial,BIZKAIA,AP-68,1,2024-04-09T19:04:36.000Z,2024-04-09_BIZKAIA_Seguridad vial,1
253608,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-04-10T22:59:05.000Z,2024-04-10_GIPUZKOA_Vialidad invernal tramos,1
253343,Avería,Leioa,Seguridad vial,BIZKAIA,BI-637,1,2024-04-09T18:51:47.000Z,2024-04-09_BIZKAIA_Seguridad vial,1
253342,Alcance,Berriatua,Accidente,BIZKAIA,BI-633,1,2024-04-09T17:29:43.000Z,2024-04-09_BIZKAIA_Accidente,0
253607,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-04-10T22:59:05.000Z,2024-04-10_BIZKAIA_Vialidad invernal tramos,0
253606,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-04-10T22:59:05.000Z,2024-04-10_GIPUZKOA_Vialidad invernal tramos,1
253605,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-04-10T22:59:05.000Z,2024-04-10_GIPUZKOA_Vialidad invernal tramos,1
253604,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-04-10T22:59:05.000Z,2024-04-10_ARABA_Vialidad invernal tramos,2
253603,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-04-10T22:59:05.000Z,2024-04-10_ARABA_Vialidad invernal tramos,2
253602,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-04-10T22:59:05.000Z,2024-04-10_ARABA_Vialidad invernal tramos,2
253341,Avería,Derio,Seguridad vial,BIZKAIA,N-633,1,2024-04-09T17:32:26.000Z,2024-04-09_BIZKAIA_Seguridad vial,1
253340,Avería,Elgoibar,Seguridad vial,GIPUZKOA,N-634,1,2024-04-09T15:52:47.000Z,2024-04-09_GIPUZKOA_Seguridad vial,0
253601,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-04-10T22:59:05.000Z,2024-04-10_ARABA_Vialidad invernal tramos,2
253600,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-04-10T22:59:05.000Z,2024-04-10_ARABA_Vialidad invernal tramos,2
253339,Aceite,Urduña-Orduña,Seguridad vial,BIZKAIA,BI-625,1,2024-04-09T16:35:12.000Z,2024-04-09_BIZKAIA_Seguridad vial,1
253338,Obras,road,Obras,BIZKAIA,BI-633,1,2024-04-09T16:44:03.000Z,2024-04-09_BIZKAIA_Obras,1
253337,Otros,Zuia,Otras incidencias,ARABA,N-622,1,2024-04-09T15:46:18.000Z,2024-04-09_ARABA_Otras incidencias,0
253336,Alcance,Basauri,Accidente,BIZKAIA,A-8,1,2024-04-09T14:20:12.000Z,2024-04-09_BIZKAIA_Accidente,0
253335,Salida,Zuia,Accidente,ARABA,AP-68,1,2024-04-09T14:37:32.000Z,2024-04-09_ARABA_Accidente,0
253334,Obras,Zuia,Obras,ARABA,AP-68,1,2024-04-09T14:51:12.000Z,2024-04-09_ARABA_Obras,0
253783,Obras,Legutiano,Obras,ARABA,AP-1,1,2024-04-11T23:27:59.000Z,2024-04-11_ARABA_Obras,0
253782,Obras,Ortuella,Obras,BIZKAIA,A-8,1,2024-04-11T23:30:39.000Z,2024-04-11_BIZKAIA_Obras,0
253778,Desconocida,road,Vialidad invernal tramos,ARABA,N-124,1,2024-04-11T22:59:29.000Z,2024-04-11_ARABA_Vialidad invernal tramos,2
253777,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-04-11T22:59:29.000Z,2024-04-11_GIPUZKOA_Vialidad invernal tramos,1
253776,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,AP-1 ,1,2024-04-11T22:59:29.000Z,2024-04-11_GIPUZKOA_Vialidad invernal tramos,1
253775,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-04-11T22:59:29.000Z,2024-04-11_ARABA_Vialidad invernal tramos,2
253774,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-04-11T22:59:29.000Z,2024-04-11_ARABA_Vialidad invernal tramos,2
253773,Desconocida,road,Vialidad invernal tramos,ARABA,AP-1,1,2024-04-11T22:59:29.000Z,2024-04-11_ARABA_Vialidad invernal tramos,2
253772,Desconocida,road,Vialidad invernal tramos,ARABA,N-622,1,2024-04-11T22:59:29.000Z,2024-04-11_ARABA_Vialidad invernal tramos,2
253771,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-04-11T22:59:29.000Z,2024-04-11_GIPUZKOA_Vialidad invernal tramos,1
253770,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-8,1,2024-04-11T22:59:29.000Z,2024-04-11_GIPUZKOA_Vialidad invernal tramos,1
253769,Desconocida,road,Vialidad invernal tramos,BIZKAIA,A-8,1,2024-04-11T22:59:29.000Z,2024-04-11_BIZKAIA_Vialidad invernal tramos,0
253768,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-04-11T22:59:29.000Z,2024-04-11_GIPUZKOA_Vialidad invernal tramos,1
253767,Desconocida,road,Vialidad invernal tramos,GIPUZKOA,A-15,1,2024-04-11T22:59:29.000Z,2024-04-11_GIPUZKOA_Vialidad invernal tramos,1
253766,Desconocida,road,Vialidad invernal tramos,ARABA,A-124,1,2024-04-11T22:59:29.000Z,2024-04-11_ARABA_Vialidad invernal tramos,2
253765,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-04-11T22:59:29.000Z,2024-04-11_ARABA_Vialidad invernal tramos,2
253764,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-04-11T22:59:29.000Z,2024-04-11_ARABA_Vialidad invernal tramos,2
253763,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-04-11T22:59:29.000Z,2024-04-11_ARABA_Vialidad invernal tramos,2
253762,Desconocida,road,Vialidad invernal tramos,ARABA,A-1,1,2024-04-11T22:59:29.000Z,2024-04-11_ARABA_Vialidad invernal tramos,2
253761,Desconocida,road,Puertos de montaña,GIPUZKOA,N-634,1,2024-04-11T22:59:29.000Z,2024-04-11_GIPUZKOA_Puertos de montaña,0
253823,Obras,Soraluze-Placencia de las Armas,Obras,GIPUZKOA,AP-1,1,2024-04-12T21:57:30.000Z,2024-04-12_GIPUZKOA_Obras,1
253822,Obras,Tolosa,Obras,GIPUZKOA,N-1,1,2024-04-12T22:00:07.000Z,2024-04-12_GIPUZKOA_Obras,1
253821,Avería,Vitoria-Gasteiz,Seguridad vial,ARABA,A-3302,1,2024-04-12T22:24:21.000Z,2024-04-12_ARABA_Seguridad vial,0
253820,Obras,Soraluze-Placencia de las Armas,Obras,GIPUZKOA,AP-1,1,2024-04-12T21:17:06.000Z,2024-04-12_GIPUZKOA_Obras,1
253819,Avería,Zuia,Seguridad vial,ARABA,AP-68,1,2024-04-12T21:19:30.000Z,2024-04-12_ARABA_Seguridad vial,0
253818,Otros,Hondarribia,Otras incidencias,GIPUZKOA,N-638,1,2024-04-12T20:20:41.000Z,2024-04-12_GIPUZKOA_Otras incidencias,0
253817,Obras,Soraluze-Placencia de las Armas,Obras,GIPUZKOA,AP-1,1,2024-04-12T20:43:04.000Z,2024-04-12_GIPUZKOA_Obras,1
253816,Obras,Tolosa,Obras,GIPUZKOA,N-1,1,2024-04-12T20:50:34.000Z,2024-04-12_GIPUZKOA_Obras,1
253815,Avería,Erandio,Seguridad vial,BIZKAIA,BI-738,1,2024-04-12T18:12:33.000Z,2024-04-12_BIZKAIA_Seguridad vial,0
253814,Avería,Idiazabal,Seguridad vial,GIPUZKOA,N-1,1,2024-04-12T16:49:47.000Z,2024-04-12_GIPUZKOA_Seguridad vial,1
253813,Avería,Barakaldo,Seguridad vial,BIZKAIA,A-8,1,2024-04-12T17:03:29.000Z,2024-04-12_BIZKAIA_Seguridad vial,0
253812,Avería,Legorreta,Seguridad vial,GIPUZKOA,N-1,1,2024-04-12T17:40:13.000Z,2024-04-12_GIPUZKOA_Seguridad vial,1
253811,Desprendimiento,Lasarte-Oria,Seguridad vial,GIPUZKOA,N-1,1,2024-04-12T16:14:48.000Z,2024-04-12_GIPUZKOA_Seguridad vial,1
253810,Alcance,Barakaldo,Accidente,BIZKAIA,N-634,1,2024-04-12T15:05:10.000Z,2024-04-12_BIZKAIA_Accidente,0
253809,Alcance,Iurreta,Accidente,BIZKAIA,BI-623,1,2024-04-12T14:16:25.000Z,2024-04-12_BIZKAIA_Accidente,0
253808,Otros,Leioa,Otras incidencias,BIZKAIA,BI-637,1,2024-04-12T14:17:29.000Z,2024-04-12_BIZKAIA_Otras incidencias,0
253807,Alcance,Andoain,Accidente,GIPUZKOA,N-1,1,2024-04-12T14:38:51.000Z,2024-04-12_GIPUZKOA_Accidente,0
253806,Avería,Iurreta,Seguridad vial,BIZKAIA,N-634,1,2024-04-12T14:43:11.000Z,2024-04-12_BIZKAIA_Seguridad vial,0
253805,Caída de objetos,Asparrena,Seguridad vial,ARABA,A-3012,1,2024-04-12T13:10:52.000Z,2024-04-12_ARABA_Seguridad vial,0
253804,Caída de objetos,Tolosa,Seguridad vial,GIPUZKOA,N-1,1,2024-04-12T13:23:27.000Z,2024-04-12_GIPUZKOA_Seguridad vial,1
253957,Obras,Tolosa,Obras,GIPUZKOA,N-1,1,2024-04-13T23:14:50.000Z,2024-04-13_GIPUZKOA_Obras,0
253955,Avería,Zestoa,Seguridad vial,GIPUZKOA,GI-631,1,2024-04-13T20:15:41.000Z,2024-04-13_GIPUZKOA_Seguridad vial,1
253954,Avería,Getxo,Seguridad vial,BIZKAIA,BI-637,1,2024-04-13T20:23:34.000Z,2024-04-13_BIZKAIA_Seguridad vial,1
253953,Obras,Arrankudiaga,Obras,BIZKAIA,AP-68,1,2024-04-13T19:34:27.000Z,2024-04-13_BIZKAIA_Obras,0
253952,Avería,Maruri-Jatabe,Seguridad vial,BIZKAIA,BI-2120,1,2024-04-13T19:39:21.000Z,2024-04-13_BIZKAIA_Seguridad vial,1
253951,Alcance,Berango,Accidente,BIZKAIA,BI-637,1,2024-04-13T17:50:13.000Z,2024-04-13_BIZKAIA_Accidente,1
253950,Alcance,Erandio,Accidente,BIZKAIA,BI-637,1,2024-04-13T18:07:51.000Z,2024-04-13_BIZKAIA_Accidente,1
253949,Avería,Zigoitia,Seguridad vial,ARABA,N-622,1,2024-04-13T18:43:44.000Z,2024-04-13_ARABA_Seguridad vial,0
253948,Avería,Erandio,Seguridad vial,BIZKAIA,BI-604,1,2024-04-13T17:09:35.000Z,2024-04-13_BIZKAIA_Seguridad vial,1
253947,Obras,Arrankudiaga,Obras,BIZKAIA,AP-68,1,2024-04-13T17:30:18.000Z,2024-04-13_BIZKAIA_Obras,0
253946,Avería,Derio,Seguridad vial,BIZKAIA,BI-631,1,2024-04-13T14:32:10.000Z,2024-04-13_BIZKAIA_Seguridad vial,1
253945,Avería,Lezo,Seguridad vial,GIPUZKOA,GI-2638,1,2024-04-13T13:23:47.000Z,2024-04-13_GIPUZKOA_Seguridad vial,1
253944,Salida,Artzentales,Accidente,BIZKAIA,BI-630,1,2024-04-13T13:24:15.000Z,2024-04-13_BIZKAIA_Accidente,1
253943,Caída de objetos,Valle de Trápaga-Trapagaran,Seguridad vial,BIZKAIA,A-8,1,2024-04-13T13:52:31.000Z,2024-04-13_BIZKAIA_Seguridad vial,1
253942,Otros,Erandio,Otras incidencias,BIZKAIA,BI-637,1,2024-04-13T12:10:45.000Z,2024-04-13_BIZKAIA_Otras incidencias,0
